student_id,age,attendance_percentage,math_score,science_score,english_score,overall_score,final_grade
8844,15,97.2,30.8,34.4,50.4,40.8,e
5979,15,99.6,65.6,43.4,56.1,50.9,e
5608,17,56.7,46.2,52.7,49.3,52.9,e
770,16,81.0,40.6,52.2,52.8,50.3,e
10614,19,97.2,68.9,64.8,76.0,68.1,d
781,19,93.0,55.7,69.1,48.2,59.7,d
9909,17,84.0,63.7,82.8,82.7,77.4,c
6304,17,90.4,59.7,70.9,78.3,76.5,c
14687,15,56.7,32.4,47.3,34.0,39.1,f
3984,18,95.5,86.5,78.9,84.0,84.6,c
9504,17,70.9,49.8,49.6,50.6,47.9,e
11552,14,64.6,94.5,74.9,82.0,88.0,b
13538,18,64.0,29.3,33.5,38.0,29.0,f
8715,17,99.0,95.7,89.1,92.2,97.9,a
522,14,88.7,95.1,87.6,93.9,82.5,c
13071,17,61.6,81.1,90.2,85.9,84.1,c
10513,19,86.3,45.6,61.4,33.6,49.0,e
9128,18,50.0,35.2,24.7,50.1,40.5,e
7570,17,98.0,49.2,41.5,50.0,51.0,e
10423,19,54.8,53.5,51.5,53.1,48.8,e
12233,16,90.8,88.3,67.4,94.6,76.2,c
5785,17,79.0,93.5,90.7,82.6,93.3,b
4584,18,88.5,70.2,87.8,100.0,92.0,b
5947,15,58.5,26.7,28.9,23.7,25.6,f
4942,16,91.8,33.3,39.0,59.3,43.5,e
6268,14,94.8,73.2,61.2,63.9,67.1,d
7129,15,50.8,75.1,82.4,58.4,70.7,c
11890,14,61.5,59.6,75.6,43.3,63.2,d
11030,14,63.0,47.1,34.8,42.5,39.0,f
12276,15,67.9,22.3,42.6,40.1,36.5,f
2462,15,52.0,74.8,67.1,58.0,71.5,c
14292,18,67.3,52.6,55.1,53.7,49.2,e
14037,17,71.1,70.8,67.7,60.1,58.0,d
11436,19,94.1,70.1,67.8,61.4,72.0,c
11552,14,64.6,94.5,74.9,82.0,88.0,b
686,18,69.7,34.7,44.2,43.3,46.1,e
2161,18,57.0,80.5,85.1,71.7,79.3,c
7032,18,51.9,96.4,86.0,80.4,92.4,b
12181,18,96.1,51.8,52.4,38.0,45.4,e
12259,14,56.2,51.2,28.4,41.3,33.4,f
14458,15,64.1,81.7,59.9,65.3,71.1,c
9760,16,85.4,47.3,42.1,28.9,41.3,e
5342,17,68.6,58.3,41.0,51.7,51.1,e
39,15,88.3,53.5,67.4,61.7,66.5,d
10737,14,59.9,48.5,47.2,52.7,57.5,d
4876,17,61.5,48.8,39.3,36.2,41.5,e
1257,15,71.1,63.7,72.2,64.7,66.7,d
11183,17,60.9,77.6,91.2,83.3,80.2,c
7698,15,62.3,90.5,92.5,86.9,77.1,c
2197,15,64.7,60.1,34.7,74.5,60.6,d
11661,16,79.4,72.5,59.6,72.5,71.7,c
7166,16,71.0,80.1,53.4,57.1,60.0,d
10901,14,86.0,85.3,96.1,100.0,92.3,b
14216,17,79.9,58.5,90.1,89.5,81.8,c
302,18,58.3,60.0,54.9,73.2,67.6,d
7528,15,74.5,37.3,32.5,37.2,34.2,f
6382,15,75.7,59.5,50.5,44.6,45.1,e
647,16,86.4,100.0,81.9,100.0,97.5,a
12951,14,83.7,88.6,89.4,79.5,79.5,c
14572,19,60.9,75.1,82.3,73.3,71.7,c
9952,16,73.7,100.0,74.7,100.0,96.9,a
14539,18,83.1,46.7,73.4,54.9,60.2,d
12544,15,98.7,73.2,67.4,64.2,69.9,d
8790,16,59.2,66.2,57.6,41.8,55.1,d
8854,15,87.8,39.3,48.4,42.2,45.0,e
4331,15,71.5,85.8,88.7,75.9,84.8,c
9561,17,58.7,59.3,57.6,64.0,51.3,e
10774,14,51.5,46.9,55.2,50.2,54.1,e
7004,17,66.8,54.2,43.2,14.0,36.8,f
12061,16,97.1,100.0,94.4,86.3,94.7,b
3538,14,77.1,63.7,78.0,69.5,69.5,d
13058,17,65.2,48.0,58.1,58.3,52.6,e
14877,14,77.7,51.3,48.0,47.7,42.7,e
12501,15,98.2,73.8,57.4,52.4,57.7,d
4559,18,80.3,55.3,50.3,64.4,54.3,e
6580,16,58.2,56.1,39.4,51.5,46.3,e
8475,18,62.4,54.7,74.0,46.4,60.6,d
11871,15,96.5,77.2,89.8,81.3,68.5,d
9679,18,94.8,91.5,72.2,64.7,75.6,c
4083,18,56.3,50.2,40.8,39.7,31.9,f
13719,15,52.5,46.9,59.0,55.6,62.9,d
4184,19,88.9,75.1,84.3,73.1,93.1,b
13356,19,58.7,45.2,25.3,42.9,41.2,e
8653,15,97.5,29.6,43.6,60.2,45.9,e
10518,16,75.1,83.8,78.2,64.8,70.4,c
3755,14,51.6,71.7,84.3,79.1,75.1,c
10661,17,72.5,46.0,65.5,67.8,69.9,d
1725,17,58.6,51.3,65.5,76.2,54.3,e
1377,19,73.5,100.0,93.6,92.5,83.0,c
10936,14,82.2,100.0,97.8,89.9,94.0,b
8707,17,87.3,41.0,24.7,46.2,40.9,e
8895,16,99.8,72.4,58.4,71.5,63.7,d
1654,17,85.9,52.1,41.1,53.5,51.2,e
2067,18,52.1,64.3,74.3,57.6,74.4,c
23,15,56.2,41.3,35.2,19.9,33.5,f
2461,16,91.1,80.0,84.2,72.7,84.7,c
13342,16,93.9,57.2,63.3,53.5,46.4,e
5927,18,62.5,48.9,33.0,42.3,41.2,e
6252,15,84.5,78.6,73.7,46.3,62.0,d
9497,16,95.2,43.2,52.9,48.3,52.6,e
7296,16,96.4,100.0,94.6,93.9,95.7,a
3301,17,67.2,94.1,100.0,100.0,92.8,b
13423,17,50.2,40.9,37.3,31.3,34.7,f
6280,16,89.7,41.5,36.1,34.3,41.1,e
8554,16,99.2,77.5,73.6,84.3,76.2,c
7354,15,99.1,74.2,66.5,77.6,78.9,c
3728,17,98.5,56.9,54.6,49.3,53.9,e
6273,17,74.9,100.0,93.1,75.8,98.0,a
5996,15,97.1,76.7,68.3,51.7,65.8,d
9477,16,82.4,92.5,71.6,65.8,76.7,c
515,19,84.8,60.8,63.8,76.3,68.3,d
449,17,55.8,43.2,41.8,56.8,41.3,e
6020,18,51.2,63.1,44.3,66.5,48.5,e
13795,17,60.6,63.1,66.2,68.7,72.7,c
5344,16,70.2,93.6,96.6,81.6,80.1,c
10048,17,83.3,47.1,57.8,73.5,55.7,d
13162,18,54.4,34.1,39.3,34.3,36.1,f
8034,15,76.8,67.2,60.8,35.9,57.8,d
11755,16,62.8,66.8,68.0,60.1,65.0,d
2521,16,56.6,76.5,66.4,56.3,74.6,c
3082,18,80.6,46.0,50.9,59.1,49.3,e
1429,15,76.5,74.5,82.7,77.4,78.6,c
3968,15,82.0,45.0,73.8,67.5,55.6,d
6446,18,51.0,60.4,58.8,62.2,50.3,e
14567,18,54.5,37.7,37.3,44.3,38.2,f
14043,17,55.0,100.0,96.3,86.4,94.0,b
9115,17,73.7,54.4,73.0,58.7,68.8,d
11330,15,64.1,46.7,55.1,36.9,45.6,e
2160,16,58.9,57.0,35.5,24.4,43.5,e
5133,16,71.3,43.6,31.7,41.4,46.3,e
13705,17,87.0,60.5,71.1,52.7,57.1,d
2548,17,89.4,82.7,100.0,93.5,94.9,b
2980,16,70.4,27.8,33.4,26.8,40.5,e
14934,15,88.2,78.2,84.5,75.6,86.0,b
10474,15,94.1,51.0,57.8,63.4,47.8,e
2650,15,55.4,51.1,47.0,56.6,54.7,e
8506,15,93.5,69.7,100.0,90.5,88.6,b
10806,16,57.7,46.6,49.7,45.1,49.3,e
3084,15,68.8,65.1,51.3,60.9,52.0,e
10449,16,64.2,15.6,47.0,43.1,36.9,f
14286,18,77.1,66.9,63.7,71.3,68.5,d
1038,14,89.3,45.2,21.7,35.9,38.7,f
13945,18,68.2,81.8,66.0,99.1,82.2,c
3490,18,69.8,87.7,89.0,73.0,75.1,c
7605,14,71.5,90.8,50.8,58.7,69.3,d
7545,16,53.9,64.1,53.2,46.5,62.9,d
2635,14,87.8,29.0,48.2,16.8,37.1,f
3984,18,95.5,86.5,78.9,84.0,84.6,c
1779,15,66.9,70.2,95.1,75.0,85.7,b
7903,16,56.3,47.1,66.9,53.1,53.0,e
5111,17,61.5,69.5,56.2,76.5,67.5,d
5190,15,70.9,48.0,49.1,67.3,57.4,d
12088,19,62.8,91.6,93.9,78.1,98.0,a
7379,16,71.0,100.0,83.8,97.7,87.2,b
1125,19,51.0,61.2,56.8,88.3,66.2,d
698,17,73.0,74.3,88.3,85.7,76.9,c
2180,16,95.3,100.0,94.8,100.0,100.0,a
9597,18,72.1,92.7,100.0,92.6,91.9,b
5252,16,84.4,73.3,61.1,63.1,65.9,d
9236,17,51.2,35.7,42.2,34.0,33.0,f
1930,19,62.6,99.5,64.2,80.9,93.0,b
14872,16,89.1,79.7,94.8,84.0,93.4,b
1014,15,58.8,30.9,39.8,27.0,33.2,f
227,18,67.4,72.0,56.3,52.6,63.1,d
7322,15,94.6,47.3,50.9,45.8,41.4,e
1829,17,91.3,100.0,100.0,100.0,100.0,a
7910,14,95.0,49.6,47.5,52.8,49.9,e
5589,18,86.2,91.7,100.0,100.0,95.2,a
13110,14,81.4,57.9,73.3,86.9,75.7,c
2024,17,93.1,74.1,84.5,95.1,87.8,b
4967,15,70.1,68.0,98.3,76.8,86.0,b
10645,19,51.1,78.4,87.3,84.9,74.6,c
14538,19,68.1,27.7,50.7,55.8,51.9,e
10278,15,56.2,71.9,59.3,75.9,73.2,c
5892,16,65.4,81.2,72.0,70.3,78.3,c
12476,18,97.9,69.9,75.2,68.9,68.6,d
1081,19,65.4,79.8,84.4,59.9,74.3,c
5037,19,52.6,68.9,50.7,51.2,54.1,e
10513,19,86.3,45.6,61.4,33.6,49.0,e
11383,14,97.5,99.0,94.1,100.0,100.0,a
10823,14,53.6,30.4,52.0,36.6,36.1,f
2564,16,98.4,59.5,61.7,56.8,62.8,d
3293,15,71.6,54.5,60.8,48.6,50.0,e
12814,19,67.6,84.8,95.3,100.0,81.3,c
3587,16,53.2,64.0,63.3,63.2,69.0,d
4432,14,58.3,67.8,73.9,76.2,72.8,c
6842,19,72.5,74.8,78.7,86.6,82.5,c
13367,14,89.6,51.7,56.8,49.1,66.1,d
6644,16,84.6,79.1,93.1,90.0,90.5,b
11140,19,78.6,90.5,59.3,85.2,78.0,c
3960,15,55.3,71.6,67.3,66.3,63.0,d
11006,14,53.9,32.4,42.4,54.1,46.6,e
10776,15,62.8,50.3,24.0,34.7,39.3,f
162,17,78.6,80.1,69.3,61.2,86.0,b
594,19,70.6,44.2,43.0,51.7,40.1,e
14227,14,54.9,64.8,64.9,82.5,66.6,d
14495,14,72.1,81.1,97.0,100.0,88.4,b
11452,19,64.7,55.0,52.6,40.1,53.5,e
12348,16,75.5,64.4,55.1,30.1,47.2,e
11155,17,53.3,42.3,35.6,55.6,43.5,e
12081,16,62.9,79.7,100.0,95.8,82.2,c
3391,15,80.7,86.7,83.6,60.4,61.1,d
5998,19,70.5,34.8,26.6,38.2,35.3,f
6355,18,86.1,36.3,30.8,42.2,38.1,f
12694,19,79.9,78.5,92.9,100.0,78.4,c
664,15,82.6,83.6,72.4,86.8,76.9,c
9325,16,69.6,50.3,49.0,61.7,61.6,d
13388,18,85.2,50.9,42.3,55.2,49.0,e
542,14,70.7,85.1,84.0,71.8,69.6,d
5434,17,59.5,50.5,55.2,54.6,56.6,d
5094,19,77.6,65.5,90.8,92.1,88.3,b
13429,14,62.9,87.4,79.8,78.4,73.7,c
11167,19,50.8,58.7,77.0,67.2,70.0,c
868,19,64.7,71.4,61.4,64.3,56.2,d
10259,17,61.9,90.2,91.4,79.2,84.7,c
8624,18,59.9,60.2,74.1,82.2,72.6,c
13028,18,61.3,68.7,59.2,53.6,70.2,c
5470,15,54.1,51.1,24.8,60.4,51.8,e
12471,14,56.9,31.0,21.4,38.1,32.8,f
6257,17,94.0,86.7,69.9,72.8,68.0,d
9399,19,95.7,93.5,100.0,95.3,97.3,a
10721,16,86.9,56.5,90.7,56.7,66.6,d
1170,19,91.6,69.1,51.2,77.4,66.3,d
831,15,83.0,74.8,53.4,64.6,65.3,d
1652,14,50.6,69.8,83.8,77.6,83.4,c
1137,18,66.0,58.7,24.1,41.2,31.0,f
2811,17,90.8,54.5,66.3,49.9,65.3,d
8668,16,78.1,100.0,100.0,82.4,98.5,a
11003,17,76.4,58.5,69.6,57.9,62.0,d
9519,19,89.2,38.6,46.0,48.3,55.5,d
13259,16,90.8,56.9,48.7,60.1,50.7,e
1020,14,62.7,30.9,29.3,41.2,36.4,f
5238,18,77.9,84.3,96.9,80.1,89.2,b
10029,18,63.0,50.2,43.1,65.0,54.6,e
12449,17,55.8,48.8,24.1,15.5,34.6,f
10641,16,89.5,98.1,97.9,92.9,91.6,b
12486,14,61.0,17.2,29.0,13.2,27.8,f
1284,18,76.6,63.9,58.7,67.2,60.5,d
660,15,58.4,14.3,15.3,25.0,23.9,f
14064,15,51.6,45.9,41.8,44.2,44.7,e
13359,14,88.5,69.5,65.3,58.2,62.0,d
2011,16,75.5,68.2,78.0,79.6,74.4,c
8591,16,90.7,94.4,89.2,100.0,98.4,a
1734,19,95.2,67.6,66.8,71.8,73.1,c
13871,14,66.7,46.7,48.4,61.8,47.7,e
2126,15,87.2,94.3,100.0,89.8,100.0,a
2172,18,64.3,72.3,56.4,73.6,58.3,d
8267,14,66.7,79.0,52.6,62.6,70.7,c
14473,19,65.4,43.3,47.9,52.6,59.0,d
12890,15,56.0,46.3,37.6,32.7,45.7,e
3472,18,91.8,100.0,81.4,90.4,83.7,c
9029,17,85.7,97.4,100.0,92.5,92.2,b
5625,15,93.4,45.2,53.6,39.3,54.0,e
8692,19,63.5,42.6,34.2,22.2,31.4,f
13885,17,78.3,76.9,56.7,60.8,59.7,d
8330,17,90.9,74.8,77.0,80.5,80.6,c
2098,19,82.0,49.6,40.8,36.6,40.4,e
14083,14,92.9,47.4,54.5,54.3,50.7,e
5069,14,54.7,34.8,41.8,26.4,36.1,f
13931,19,59.4,51.3,53.3,49.5,54.5,e
11889,19,63.9,35.8,51.4,36.5,40.1,e
10078,19,83.9,76.8,84.6,65.5,59.5,d
6398,14,77.7,39.8,24.8,49.7,34.9,f
14317,16,90.8,84.1,87.3,98.4,100.0,a
2758,17,99.2,75.1,68.5,76.5,75.7,c
3921,19,93.0,44.3,28.3,43.1,38.2,f
8187,16,79.1,74.6,91.6,83.7,77.8,c
1901,17,77.2,48.1,39.1,58.6,59.3,d
2611,19,91.1,70.6,90.3,86.8,70.7,c
6901,14,95.3,84.3,87.7,70.6,76.2,c
12179,14,86.9,89.7,78.7,91.5,92.4,b
1450,14,98.6,76.3,99.9,86.4,82.8,c
8739,18,99.9,79.7,58.5,69.7,66.9,d
5018,17,70.7,72.1,81.9,82.5,85.2,b
12869,17,64.0,40.5,59.2,72.5,48.0,e
13661,18,98.1,54.9,41.6,53.6,55.1,d
8000,15,86.8,96.6,98.1,87.9,89.0,b
6053,16,81.9,75.5,34.5,81.2,65.4,d
10196,17,88.2,49.8,57.1,39.2,53.7,e
2097,19,77.7,33.4,33.1,57.9,46.2,e
8896,16,81.2,68.9,82.2,99.2,82.1,c
6405,18,82.3,67.3,65.7,51.2,67.2,d
10596,15,67.4,81.5,55.6,81.1,65.9,d
9818,18,58.4,33.7,48.4,35.0,35.1,f
3332,19,77.3,55.3,70.7,71.4,65.7,d
12926,18,71.9,69.3,50.4,47.9,52.7,e
7463,15,79.1,78.5,59.9,40.5,60.4,d
5106,17,75.3,60.9,43.8,47.5,55.6,d
2979,15,62.2,33.1,52.1,27.4,35.4,f
12929,14,86.6,54.8,33.4,48.7,47.9,e
2840,19,74.9,68.7,90.2,72.4,77.8,c
3385,18,54.5,87.8,72.2,62.6,68.9,d
10852,17,99.4,91.3,94.8,100.0,89.5,b
10054,16,89.6,77.5,87.6,89.5,90.3,b
11049,14,86.5,93.9,80.5,81.2,76.0,c
13494,17,99.1,79.7,95.9,97.0,96.1,a
686,18,69.7,34.7,44.2,43.3,46.1,e
14140,18,92.2,80.6,52.1,80.5,64.2,d
7532,18,54.6,23.0,35.3,40.4,35.7,f
4284,16,65.8,66.6,78.1,78.4,77.6,c
7737,14,61.3,86.4,68.1,73.7,80.7,c
7711,15,77.1,100.0,97.2,100.0,98.7,a
1620,19,52.8,76.8,57.4,70.4,71.3,c
13976,14,65.6,76.9,96.8,51.1,71.7,c
13273,16,81.6,75.6,86.8,68.9,70.5,c
12836,15,97.9,81.9,76.8,74.6,77.1,c
6869,18,82.9,71.0,78.7,88.4,86.1,b
1432,15,79.4,80.5,69.4,76.7,66.0,d
9068,16,54.4,79.3,47.4,66.8,68.7,d
4714,16,98.0,99.6,88.9,100.0,100.0,a
10654,17,54.5,36.2,39.6,35.7,38.5,f
9558,15,84.6,61.1,42.1,53.9,61.4,d
9436,17,91.6,61.0,61.3,57.3,62.6,d
4999,18,78.7,51.3,60.9,73.8,62.3,d
163,16,72.8,43.3,13.9,45.8,37.8,f
1975,17,81.2,55.3,45.7,42.7,44.8,e
3292,16,60.6,64.9,54.1,61.4,66.1,d
8462,19,65.5,89.3,100.0,90.7,86.7,b
632,15,95.3,94.4,95.8,89.0,99.9,a
906,18,94.8,61.2,56.1,33.2,50.3,e
11664,15,73.9,66.5,55.2,63.4,60.4,d
11446,14,95.5,93.1,88.7,89.6,81.7,c
2015,17,77.1,55.2,43.7,45.9,49.9,e
9834,18,81.7,46.0,75.0,62.4,71.6,c
7897,19,88.6,100.0,98.5,100.0,95.5,a
205,16,79.5,45.8,63.5,50.2,59.9,d
582,19,69.7,80.4,78.8,67.8,68.4,d
5676,15,75.9,77.9,68.4,59.3,55.2,d
9033,17,69.8,25.9,35.3,45.3,43.3,e
14125,14,86.5,54.4,70.5,49.0,57.4,d
5348,16,71.6,75.0,99.8,84.3,86.3,b
9912,15,81.0,53.2,58.7,52.6,51.1,e
13931,19,59.4,51.3,53.3,49.5,54.5,e
2644,16,59.6,34.3,16.7,37.5,30.8,f
8018,14,82.6,71.0,68.5,74.0,71.8,c
2298,16,79.1,57.3,54.4,40.8,55.5,d
875,18,63.0,66.7,61.3,68.7,65.6,d
5561,16,71.6,55.8,60.0,74.1,64.7,d
14532,14,66.7,82.7,85.6,93.3,81.2,c
690,18,70.8,79.3,79.0,81.6,86.7,b
4001,15,51.8,44.8,51.9,64.4,52.3,e
14299,15,90.4,82.3,98.2,78.0,84.4,c
11334,15,88.9,73.7,69.5,82.4,79.3,c
14975,19,50.5,48.2,42.1,48.1,50.3,e
9615,18,84.3,87.1,100.0,100.0,87.3,b
14290,19,76.0,53.0,58.4,43.7,46.9,e
672,17,74.8,54.2,36.3,34.1,39.2,f
7928,15,65.2,58.7,37.8,54.5,56.2,d
1172,17,57.5,7.2,40.8,28.9,29.7,f
5592,17,51.2,43.6,33.9,40.1,34.7,f
11919,15,64.8,93.8,82.8,100.0,85.1,b
9136,14,77.2,87.0,78.5,79.6,82.6,c
6343,17,66.9,62.5,66.8,84.5,72.6,c
1450,14,98.6,76.3,99.9,86.4,82.8,c
11930,18,76.5,53.8,53.6,66.0,59.1,d
2540,16,58.1,100.0,57.2,94.1,94.0,b
3960,15,55.3,71.6,67.3,66.3,63.0,d
13184,18,76.9,58.3,82.2,70.7,65.7,d
6286,19,95.7,65.2,80.4,30.6,56.6,d
5433,15,63.1,33.6,56.8,37.9,40.0,e
4261,15,60.7,83.9,84.8,83.6,83.7,c
2362,18,51.4,76.3,68.4,67.7,60.2,d
6165,15,92.4,100.0,100.0,89.8,100.0,a
13394,16,76.3,73.9,86.2,86.3,81.4,c
11845,14,89.2,44.6,53.6,32.6,48.1,e
3671,14,96.3,62.7,84.1,78.4,77.8,c
1754,16,64.1,75.6,82.8,79.8,70.7,c
8101,16,52.2,61.6,77.6,60.4,63.0,d
10545,17,91.5,67.5,62.4,83.5,78.4,c
1939,19,56.2,85.8,96.5,70.3,79.4,c
8563,19,70.9,57.9,54.5,40.1,49.0,e
5977,19,99.4,100.0,96.2,88.1,100.0,a
13141,15,93.3,91.5,94.6,86.3,93.9,b
12672,16,56.4,55.0,45.4,30.9,45.6,e
10124,14,79.8,54.4,48.6,52.0,55.6,d
6589,15,53.3,61.7,60.0,49.9,53.4,e
8617,18,85.3,98.2,99.0,71.8,91.3,b
6305,15,77.3,9.5,33.8,64.2,39.4,f
7346,15,83.3,82.6,74.1,77.3,85.0,b
12917,18,59.9,49.7,53.8,55.8,42.5,e
7876,17,66.5,30.0,38.7,17.6,34.2,f
9087,18,63.9,79.8,73.1,79.1,76.5,c
6634,18,90.8,43.9,62.6,65.1,54.1,e
14663,14,92.4,87.3,73.5,54.8,67.5,d
598,18,87.3,44.2,61.6,46.8,43.6,e
3063,16,79.7,69.4,69.8,39.7,51.5,e
2337,16,69.7,70.7,77.1,93.1,71.3,c
12881,18,65.8,37.3,40.1,50.0,46.1,e
9880,15,59.9,56.2,70.5,73.0,69.8,d
573,15,78.0,49.9,53.2,44.0,52.0,e
7522,19,68.9,82.4,84.5,68.5,81.4,c
6172,15,84.7,100.0,100.0,100.0,92.0,b
7098,14,61.6,66.0,68.0,88.3,72.2,c
2091,19,66.0,82.9,100.0,98.2,89.3,b
13993,19,55.8,32.3,71.6,66.6,50.8,e
6567,14,51.8,66.9,62.6,76.0,65.4,d
11862,19,87.9,53.3,39.9,41.9,46.1,e
12465,19,69.9,98.3,74.0,84.3,84.4,c
4625,16,68.1,55.8,42.9,41.6,45.6,e
1634,19,93.9,97.8,81.0,98.4,79.0,c
13254,17,87.4,79.6,65.8,75.5,80.5,c
1518,14,99.8,48.7,49.4,65.5,62.3,d
12486,14,61.0,17.2,29.0,13.2,27.8,f
10850,19,69.5,64.3,83.1,77.2,74.8,c
3649,19,61.6,76.4,86.1,80.9,73.8,c
13141,15,93.3,91.5,94.6,86.3,93.9,b
11781,14,60.6,37.2,54.2,37.5,29.1,f
1538,14,66.0,62.6,72.2,58.3,59.4,d
14358,19,97.4,93.5,100.0,91.7,100.0,a
13369,17,73.1,46.8,54.2,43.0,45.0,e
3138,16,58.7,62.5,67.9,63.6,53.3,e
6986,19,84.3,72.7,75.8,90.2,83.0,c
98,18,57.9,42.3,46.6,57.5,46.2,e
11408,18,86.0,53.8,62.2,67.6,57.5,d
14192,15,59.5,43.8,44.5,29.5,39.5,f
12723,14,92.1,65.5,70.3,58.0,62.1,d
12925,15,51.9,59.1,88.2,64.1,67.0,d
3751,17,70.4,74.0,60.5,59.2,64.5,d
11350,17,84.6,81.2,82.9,72.8,84.8,c
12876,15,97.6,93.6,93.8,94.7,100.0,a
8536,18,71.2,84.4,61.6,68.0,64.6,d
8175,14,78.2,92.0,72.8,83.4,75.1,c
8104,18,97.9,71.2,80.1,77.7,74.3,c
5414,19,65.3,49.5,66.9,78.1,70.1,c
14268,16,66.9,84.0,60.7,77.0,76.6,c
4667,15,84.2,58.1,60.5,47.9,48.4,e
611,19,80.7,39.7,58.2,59.5,52.8,e
1728,17,59.1,65.7,57.8,72.7,70.5,c
10483,19,71.2,62.2,47.6,40.3,50.0,e
1855,14,74.8,38.0,43.4,35.5,44.4,e
10801,17,51.7,74.2,33.1,47.6,55.3,d
5056,19,69.9,64.6,56.2,50.2,61.5,d
10272,17,85.9,78.7,72.2,77.5,75.7,c
14727,16,97.5,83.8,79.9,72.8,78.6,c
2325,18,58.1,38.6,18.3,31.9,35.4,f
12820,15,82.7,53.4,75.9,70.8,68.2,d
9370,19,89.3,72.5,74.3,76.8,72.8,c
14719,15,78.0,100.0,92.2,100.0,96.4,a
9284,14,72.0,48.0,80.7,84.7,76.6,c
14190,18,94.2,76.4,74.6,78.8,76.3,c
13172,15,85.4,29.8,23.4,58.1,37.7,f
14550,18,56.3,74.8,53.5,81.4,72.1,c
5775,16,73.2,40.7,32.1,51.9,42.9,e
6520,14,83.5,76.4,59.0,61.8,72.2,c
10984,17,83.2,73.6,74.1,57.4,73.0,c
14549,19,96.8,58.9,63.6,87.5,64.9,d
14415,14,77.9,70.1,74.4,90.4,83.8,c
1750,18,58.3,58.3,67.1,55.2,62.2,d
10868,16,85.7,100.0,97.2,68.5,92.2,b
14940,17,64.5,97.6,60.9,67.8,80.3,c
782,17,91.9,74.7,71.2,89.9,72.0,c
7549,16,74.2,33.2,53.9,60.4,54.3,e
11241,17,63.9,31.9,46.3,42.4,35.1,f
6824,14,67.3,67.5,57.5,58.5,53.4,e
2106,15,86.6,58.4,58.1,76.6,70.2,c
3868,18,58.3,68.8,60.8,68.4,70.2,c
7194,19,61.4,37.3,51.5,76.8,49.6,e
4977,17,54.0,47.3,25.8,56.4,49.3,e
12735,15,55.0,62.3,60.4,58.2,67.4,d
2114,19,69.2,59.3,46.8,46.5,48.7,e
5880,14,63.1,66.5,55.7,79.0,65.6,d
13566,17,64.3,74.9,82.0,77.4,77.7,c
3971,16,64.6,56.3,73.7,70.3,62.1,d
10184,18,95.5,84.2,55.9,59.9,67.4,d
9260,15,51.9,99.6,86.9,65.6,86.9,b
7265,17,95.2,77.6,60.5,81.3,71.7,c
1578,18,62.8,27.4,17.5,37.4,33.9,f
9204,19,72.1,41.0,42.5,52.0,39.2,f
2275,15,65.0,51.2,54.3,73.0,63.5,d
4870,18,99.2,55.9,85.1,70.5,63.0,d
10007,17,80.0,62.3,63.1,74.0,55.4,d
6745,19,80.4,84.4,73.3,58.0,69.3,d
2427,14,95.8,33.1,53.4,56.8,52.3,e
13490,14,58.6,80.2,52.1,65.1,59.6,d
5547,14,96.3,97.6,95.9,84.6,94.2,b
6853,18,64.3,83.8,68.4,92.2,75.8,c
12595,19,71.4,71.4,73.5,68.3,66.6,d
13067,18,65.3,57.6,42.0,62.1,48.6,e
2552,15,60.6,37.8,50.6,38.5,40.2,e
6412,16,62.8,64.9,68.3,85.7,75.5,c
11850,17,80.6,99.2,91.0,85.8,81.4,c
8,18,59.4,56.7,60.1,53.4,69.6,d
8088,19,92.1,48.9,57.5,77.0,66.5,d
2556,14,52.3,66.8,84.7,90.5,78.8,c
476,18,78.6,79.9,81.6,82.8,77.4,c
5417,16,74.6,41.6,25.1,28.6,39.1,f
10404,15,89.6,70.8,81.7,61.6,68.1,d
8677,18,50.3,37.0,46.2,34.0,35.2,f
7240,19,99.0,57.5,78.3,69.0,72.6,c
6711,15,89.9,22.1,34.0,27.1,35.1,f
5001,15,94.1,67.1,60.8,56.9,52.6,e
4655,14,74.1,52.6,74.1,75.4,74.3,c
8079,14,56.9,89.9,96.8,76.9,78.5,c
6064,14,64.2,69.6,87.0,79.0,69.1,d
2286,18,80.2,18.1,36.3,43.8,36.3,f
5224,18,65.4,46.3,47.5,58.5,53.0,e
13522,14,52.7,46.9,41.9,44.5,36.6,f
14890,14,63.0,27.9,23.2,42.0,32.3,f
6972,18,79.7,68.3,73.4,60.2,68.5,d
12756,19,76.5,70.1,63.7,80.5,72.0,c
3526,15,88.9,56.0,65.7,74.5,58.1,d
11532,16,51.8,57.7,65.7,57.5,63.3,d
14722,16,81.1,53.8,69.2,53.9,65.3,d
2823,14,98.4,76.5,82.6,53.4,76.4,c
4944,19,83.7,72.5,88.7,88.3,79.9,c
6531,14,71.4,72.3,51.1,72.8,69.5,d
11117,16,53.5,47.7,53.2,46.8,53.1,e
259,15,51.1,66.7,56.7,45.3,58.4,d
283,18,70.6,85.8,89.6,76.3,76.3,c
13938,17,97.8,82.5,71.5,76.9,76.4,c
1899,18,97.3,86.1,100.0,100.0,97.6,a
4136,19,85.6,71.2,85.0,73.1,77.7,c
6630,15,72.4,86.9,93.5,66.7,85.7,b
11169,18,97.9,78.3,81.7,100.0,90.0,b
10460,15,53.7,72.3,75.4,53.8,66.9,d
3201,19,79.6,60.3,81.3,64.1,68.8,d
5111,17,61.5,69.5,56.2,76.5,67.5,d
7168,18,83.5,83.5,100.0,85.6,86.5,b
